,along_strike_km,depth_m,f_trace_dist,z_trace_dist,q_trace_dist,f_dip_slip,z_dip_slip,qa_dip_slip,qb_dip_slip,f_strike_slip,z_strike_slip,qa_strike_slip,qb_strike_slip,trace_dist_mean,trace_dist_median,trace_dist_std,trace_dist_st_mad,dip_slip_mean,dip_slip_std,dip_slip_median,dip_slip_st_mad,strike_slip_mean,strike_slip_std,strike_slip_median,strike_slip_st_mad,utm_lon_mean,utm_lat_mean,utm_lon_median,utm_lat_median,topo_easting_med,topo_easting_mean,topo_northing_med,topo_northing_mean,dip_slip_min,dip_slip_max,strike_slip_min,strike_slip_max,med_strike,med_dip,depth_km_bsl,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,sig_nn_med,tau_dd_med,tau_ss_med,tau_cs_med,slip_mag_med,slip_mag_mean
1272,160.0,-2000.0,1.7382247778944122,1.4781110708285126,-1.9504382449502111,2.969877006873156,4.699504487873519,1.9056664818169105,2.604374503548829,2.1909043538332225,5.801528284281678,0.8833315953436798,2.268280477083706,0.4219658679242379,1.4781110708285126,1.6809006992757567,0.3856451591596191,2.612448749778012,0.43448713608591216,2.787125755210992,0.2709474111489988,2.222962423258046,0.5782273866859927,2.1909043538332225,0.057359005995265014,434728.35129288456,3511228.6009466983,435473.6361723743,3510480.274054209,1082120.04258435,1081374.75770486,493345.8426872697,494094.1695797583,1.9056664818169105,2.612448749778012,1.9056664818169105,2.268280477083706,202.7821368046634,66.11853870661375,2.0,22.740373862795934,33.56841294567813,40.90601364472339,0.5281907242538182,3.7322888021964147,-3.871314425223548,30.417466026983668,-9.584017228288113,-4.05661353553727,-7.843294616929951,3.5451561126424056,3.4302259991776025
1273,164.0,-2000.0,1.58516574442403,1.1300535340298068,-2.0375310730813743,4.694761278706002,5.3622540100381295,5.027896870887624,7.396336213124338,2.361430136892928,6.82503399893435,4.853782642211899,4.944946827844218,0.2258960684574877,1.1300535340298068,1.6112331922689045,0.6747503727994638,5.453438910355991,1.1299468410053062,4.861329074796814,0.24695378401582474,4.286773339449454,1.2693765673335802,3.607606389552413,1.847583676841951,437424.17352003406,3514190.185976013,438062.20594769256,3513549.549305345,1084708.612359668,1084070.5799320098,496415.1179384049,497055.754609074,4.694761278706002,5.453438910355991,2.361430136892928,4.944946827844218,222.0493514854851,67.33054901796713,2.0,21.852747848200725,33.11547005542416,38.27892467919534,0.853557098656429,4.037247762377889,-1.7582028026371272,30.841670074410665,-7.281936849842759,-4.548806612241492,-9.919069021341954,6.053705000692076,6.936600147968697
1274,168.0,-2000.0,1.5161746836287868,0.9576716998912894,-2.15055892156737,6.002432646235392,4.722734019173145,7.335659366019847,11.031731901467008,2.565240146754072,5.618075641867808,9.23179043590408,6.8786930504122905,0.10776248731756866,0.9576716998912894,1.613070175179816,0.8280377627312118,7.593064139989412,2.058574160027516,6.669046006127621,0.9883224462616892,5.87446789024875,2.8683031212427617,4.7219665985831805,3.1975674221915527,440174.9926215945,3517096.54965138,440774.743946818,3516494.350334284,1087421.1503587936,1086821.3990335702,499359.9189673439,499962.11828443967,6.002432646235392,7.593064139989412,2.565240146754072,9.23179043590408,222.6530809257296,72.93462689728456,2.0,21.786662796287224,34.12900502727827,36.49912019576651,1.4237475388344079,3.8669578174158366,-3.6397361435775455,29.914579869487454,-7.3314751481007185,-5.784971910606699,-8.609774324250033,8.171483536664685,9.600208124179222
1275,172.0,-2000.0,1.4196376261641284,0.7427961951030995,-2.2405734441978398,5.726744271371168,3.935790679797819,7.575792126866501,11.679103853926785,3.2820419098532327,3.4317369916512366,8.498969653108254,7.7193700732519686,-0.02604654097687072,0.7427961951030995,1.5900997106087984,1.003486607267588,7.677096130883903,2.4307443853855966,6.6512681991188325,1.3707012263402043,6.4547449501249385,2.429251532378121,5.500705991552602,3.2893962896461786,442914.75010614283,3520014.0200937167,443457.29564280796,3519469.260060796,1090103.7020547837,1089561.1565181185,502334.8286938565,502879.5887267771,5.726744271371168,7.677096130883903,3.2820419098532327,8.498969653108254,218.36943872118763,67.51121871220126,2.0,21.53480155085436,31.661108960581355,33.186310899116904,1.666655649673316,4.362747523196348,0.6122767615050739,27.3345846094562,-5.46296542861481,-2.980673585775395,-10.177535656168043,8.631172287824647,10.030031773329334
1276,176.0,-2000.0,1.3293380038847271,0.5381695947332981,-2.332547922698033,4.965326948471649,3.07810601913309,5.67542572284812,9.48305318280063,3.3803527772260322,1.5572860758893885,4.0211091734396325,7.060229360317805,-0.15501344136000253,0.5381695947332981,1.5732618294426526,1.1729880386194562,6.272283200648012,1.876269704580324,5.320376335659883,0.5263970091243323,5.479796115025202,1.5235725360653587,3.700730975332832,0.4749934272739691,445657.9245116856,3522928.0596682886,446147.0796336315,3522436.907972576,1092793.4860456071,1092304.3309236614,505302.47660563607,505793.628301349,4.965326948471649,6.272283200648012,3.3803527772260322,7.060229360317805,216.76578049753968,70.32402073809435,2.0,21.213204659856938,33.99118751988,28.485531498864805,1.8309805292021817,1.6079644465210572,-1.040144402191081,25.751200877391344,-2.8884351089934253,-5.236900286867231,-9.470069893480566,6.480880658123368,8.328847580030299
1277,180.0,-2000.0,1.2350900747866276,0.33934877980941786,-2.3882611326004826,4.43780121659852,2.0258318874097987,4.165199799437729,7.002359471921871,3.0286263493273524,1.1715329978802709,2.747692354688817,6.070807099256076,-0.2712740926681457,0.33934877980941786,1.5409550528407094,1.3280280311402919,5.0107904261391605,1.1552060466195182,4.43780121659852,0.20207973292518,4.306202992503575,1.3626873003077684,3.0286263493273524,0.2082566818523669,448410.06527458585,3525833.096287718,448840.9605650031,3525400.442221415,1095487.3669769787,1095056.4716865616,508266.0108544747,508698.66492077796,4.165199799437729,5.0107904261391605,3.0286263493273524,6.070807099256076,218.7186076558328,68.20280600008125,2.0,20.388862437332378,34.89197986872519,32.68392047125994,1.418495648598344,1.2570197367517584,-2.765900286932159,27.65162329131291,-4.723310311695885,-6.794791081371465,-8.315779346257374,5.372769974778674,6.606920985401189
1278,184.0,-2000.0,1.1398944526686208,0.14047114076388784,-2.542888008796112,3.8144109194547458,1.6343987360077763,5.104267655519467,6.646422091188266,3.191926526160112,2.1021937970352607,4.184052966558404,5.7538217195660675,-0.420840805121201,0.14047114076388784,1.554997318339175,1.4817472194561734,4.844877896404307,1.1658225544718137,4.459339287487106,0.956172229221976,4.5336356997569895,1.04759897054488,3.6879897463592575,0.7354644307862871,451138.7031103333,3528761.7317656837,451534.8013975714,3528364.0167327267,1098181.207809547,1097785.1095223092,511229.5853657872,511627.30039874424,3.8144109194547458,4.844877896404307,3.191926526160112,5.7538217195660675,227.28491516093308,68.87449079978893,2.0,20.108743682822578,35.21234168199308,32.519080764576,1.179156470890929,0.8887271777060396,-3.742582275908765,30.04672690734467,-4.307947694146639,-7.789176502474284,-9.126930374773409,5.786793174995719,6.635261448441807
1279,188.0,-2000.0,1.0428603360970794,-0.06539486158887686,-2.2228847922426778,3.0630340506110847,2.056924379548464,7.049848316360643,5.7179821690999875,3.467472558130744,3.4539725173137765,7.774775894403857,4.405891445184708,-0.4151397725781584,-0.06539486158887686,1.3559778606577344,1.6431016147595632,4.7234746466707005,1.7259190022478397,4.390508109855535,1.968115985244459,4.925693900430528,1.7715876796797418,3.9366820016577257,0.6956509619168831,453976.90798506344,3531580.35298728,454223.71078558936,3531332.542817158,1100870.117197565,1100623.3143970391,514198.11145021906,514445.9216203401,3.0630340506110847,4.7234746466707005,3.467472558130744,7.774775894403857,233.74196603301098,68.84514463330665,2.0,20.018966618287198,34.27379300680493,36.6730753596043,-0.021268112588074983,3.006622989304444,-4.646244131954266,33.98616068604336,-6.564489064235128,-6.45077608765467,-11.188162915869082,5.896950622557654,6.824490687112072
1280,192.0,-2000.0,0.94427749844212,-0.27347451382035604,-1.3246552019237543,2.1422338868729804,2.693250276267839,6.412626994311287,5.4546387000299,3.3752880687407663,4.53645884115359,4.258162113061976,4.625450320272762,-0.2179507391006635,-0.27347451382035604,0.9271195776406036,1.5584828202323435,4.037933367021787,1.9257191424332825,3.79843629345144,2.4554893622875413,4.65446045795568,0.5488422527090201,3.8167250909013712,0.6544755083858195,456950.2392716807,3534263.296254468,456911.0580779992,3534302.6373731717,1103557.4644899748,1103596.6456836562,517168.2060062308,517128.8648875277,2.1422338868729804,4.037933367021787,3.3752880687407663,4.625450320272762,213.83566215837828,69.89232841455025,2.0,20.482222860088577,33.657001920061084,35.11091205237899,0.1439301173112106,3.2783608132000546,-2.6380124525154662,28.402332367556838,-6.648020299246273,-5.796465568608669,-8.221241429474286,5.3847477837801465,6.161891595214971
1281,196.0,-2000.0,0.8440174441315683,-0.4791494765187007,-1.6671770600036024,1.612542996063998,2.9263718565719574,4.370978218535223,7.498840182989203,3.1530373161495064,5.1058575532243164,3.781184063445372,6.193265241864465,-0.4341030307969116,-0.4791494765187007,1.0256855743367608,1.7613723309205644,3.773726098413105,2.427684588340102,2.9917606072996104,2.0448310902199154,4.5439732584558605,1.2523289295387452,3.4671106897974395,0.4656458805439645,459631.8899836257,3537239.110642552,459600.10227604647,3537271.0280973217,1106246.508688022,1106278.2963956012,520136.5967303822,520104.6792756119,1.612542996063998,3.773726098413105,3.1530373161495064,6.193265241864465,227.12346722459216,68.1518228666695,2.0,20.970382849516973,34.213062452675295,32.835086517616894,0.4289315258923158,3.296040754330127,-2.3619223555382254,31.116903059660025,-4.662463217037548,-5.857547188814073,-11.183525622885686,4.579463731344251,5.90666586488572
1282,200.0,-2000.0,0.7420947810103671,-0.680795450465121,-1.7417997097563709,1.6317667851705309,2.636945743852352,2.706753818686651,7.075975110205791,3.1656905705639686,5.254093940758696,4.1115280487277595,5.362144705653527,-0.560166793070375,-0.680795450465121,1.0176267865493005,1.5730472686691004,3.2615656248083766,2.2455525142975143,2.169260301928591,0.7968890803778775,4.028527517505095,0.9014599487734704,3.638609309645864,0.7011503717356904,462377.11303260346,3540151.0932117864,462291.9895911085,3540236.5640997705,1108938.3960030845,1109023.519444579,523102.1327328305,523016.6618448458,1.6317667851705309,3.2615656248083766,2.706753818686651,5.362144705653527,215.46272375952802,69.59369216326743,2.0,20.791707005597235,34.0456726599035,30.15286477963424,1.1434429162152944,2.804773766166484,-1.0227022779656916,26.780323441604097,-4.13247298197858,-5.24290471356828,-9.392463184950936,4.2361737412156355,5.183323671567059
1283,204.0,-2000.0,0.6385492198716094,-0.8810731738551314,-1.9083894035423905,1.7586676851716776,2.1785797865738843,3.208060505997848,6.260479123311111,2.9182537440491427,5.160848600981574,3.238044698136514,4.206726326552431,-0.7169711191753042,-0.8810731738551314,1.0462380867094276,1.5231013212411408,3.2464687499130784,1.8379905971361008,2.483364095584763,1.0744365058214869,3.8262617793518103,0.528157161599895,3.0781492210928283,0.2370613889939797,465100.6435365146,3543084.8568680724,464984.8424329261,3543201.1306344937,1111631.2488449018,1111747.0499484902,526066.6992675541,525950.4255011324,1.7586676851716776,3.2464687499130784,2.9182537440491427,4.206726326552431,224.56237200236987,68.51200255549523,2.0,20.197887353877597,34.134893569791856,32.011640852497315,0.5268657181056906,1.5979510447991712,-2.096230810431587,29.047062084322878,-3.776474999667533,-6.612275248098201,-9.813518123815244,3.9550094637755184,5.017951628731655
1284,208.0,-2000.0,0.533366334664668,-1.0821248067406977,-2.073827400579636,2.422349747966676,1.9727223374703475,4.0010172010871425,5.299066701071665,2.9993350802555487,4.89140554421574,1.3849151013413563,3.4733397531243333,-0.8741952908852219,-1.0821248067406977,1.0744892758724045,1.4703004657233696,3.5361958495230414,1.2046865571606458,3.21168347452691,1.170267934139498,3.824688515667477,0.7915010313722093,2.9993350802555487,0.3513801897886407,467823.8777700078,3546018.9180040583,467677.1491537714,3546166.2455192795,1114323.555565747,1114470.2841819832,529031.8141523395,528884.4866371183,2.422349747966676,3.5361958495230414,2.9993350802555487,3.4733397531243333,223.2162304487491,68.0506642647742,2.0,19.804409122088718,33.87455695408187,29.944276193090566,0.5848115625375614,0.7137323579868976,-0.29082474817495385,26.893295994702903,-1.9488322497634698,-6.375279222923137,-9.469484342647283,4.3944193773695295,5.208927272295388
1285,212.0,-2000.0,0.4265021810154031,-1.2868244029813567,-2.208711790175139,3.3515683601864112,2.1647661043212083,3.194199572810101,3.9356862597876434,2.6387562156900994,4.451789045591895,0.5302617127713241,2.824663444303996,-1.0230113373803642,-1.2868244029813567,1.0918748916964809,1.3667922854658348,3.4582556382426417,0.2830326636091038,3.3515683601864112,0.1166576566438267,3.101849565994486,0.9428978085746922,2.6387562156900994,0.13781323478959556,470553.0453245725,3548947.021601065,470366.88163395156,3549133.945151952,1117013.2880459272,1117199.451736548,531999.5137850121,531812.590234125,3.194199572810101,3.4582556382426417,2.6387562156900994,2.824663444303996,241.66484044988732,70.63841061595711,2.0,18.77450527686031,35.76817879661804,32.954797368774216,0.8021082867798159,-0.05172488945241563,-2.6078138810204736,32.87552352997807,-2.298668857621629,-7.539039942399603,-11.843626369154354,4.2656822243160315,4.645535791434311
