,lat,lon,x,y,z,slip,rake,easting_utm48,northing_utm48,depth_km,strike,dip,strike_slip,dip_slip,segment,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
257,31.155,103.471,22.522,32.56,19.05,1.0,127.4,354260.9265367447,3447786.232069954,38.1,221.0,5.0,0.6073758397232868,0.7944146205354181,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1179.938499073885,506.68176127661627,36.249,0.0,0.0,0.0,0.0
258,31.087,103.402,15.841,25.121,19.05,0.0,102.1,347574.6165260312,3440341.491310968,38.1,221.0,5.0,0.0,0.0,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1172.0562157288236,497.9053874622364,36.249,0.0,0.0,0.0,0.0
259,31.019,103.333,9.152,17.695999999999994,19.05,4.0,125.2,340879.032549668,3432900.6835851013,38.1,221.0,5.0,2.3057292646791727,3.2685795933405144,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1164.1629995934986,489.1336501785288,36.249,0.0,0.0,0.0,0.0
260,30.951,103.263,2.358,10.277,19.05,5.0,141.7,334078.6607767013,3425465.2818104764,38.1,221.0,5.0,3.9238818526654136,3.0988951589757017,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1156.146252377113,480.36828580295287,36.249,0.0,0.0,0.0,0.0
261,30.883000000000006,103.194,-4.35,2.861,19.05,0.0,103.2,327364.5249033966,3418032.3472445086,38.1,221.0,5.0,0.0,0.0,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1148.231165986289,471.6058299430865,36.249,0.0,0.0,0.0,0.0
262,31.382,103.647,39.593,57.507,19.4,0.0,132.9,371346.6655496538,3472729.497665119,38.45,221.0,5.0,0.0,0.0,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1200.0803464970122,536.0866029093229,36.599000000000004,0.0,0.0,0.0,0.0
263,31.314,103.578,32.94,50.069,19.4,0.0,93.3,364687.6828906158,3465274.6709135496,38.45,221.0,5.0,0.0,0.0,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1192.230278518667,527.2983390313304,36.599000000000004,0.0,0.0,0.0,0.0
264,31.246,103.508,26.182,42.636,19.4,0.0,140.6,357924.1208535357,3457825.1103178533,38.45,221.0,5.0,0.0,0.0,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1184.2569251574346,518.5162832610483,36.599000000000004,0.0,0.0,0.0,0.0
265,31.178,103.439,19.51,35.205,19.4,0.0,91.1,351246.40202653967,3450378.284919417,38.45,221.0,5.0,0.0,0.0,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1176.384769692209,509.73745192992214,36.599000000000004,0.0,0.0,0.0,0.0
266,31.11,103.37,12.829,27.779,19.4,1.5,106.5,344559.38294258143,3442935.4064727426,38.45,221.0,5.0,0.426023017055884,1.4382296023022896,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1168.5016504427072,500.9632735377245,36.599000000000004,0.0,0.0,0.0,0.0
267,31.043000000000006,103.301,6.1389999999999985,20.356,19.4,1.5,135.1,337864.78099963354,3435607.3072331967,38.45,221.0,5.0,1.0625097565867931,1.0588073560180216,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1160.6095919960962,492.3244047903472,36.599000000000004,0.0,0.0,0.0,0.0
268,30.975,103.232,-0.561,12.927,19.4,0.0,103.2,331159.29237201647,3428172.273691796,38.45,221.0,5.0,0.0,0.0,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1152.7046995748237,483.5594745134904,36.599000000000004,0.0,0.0,0.0,0.0
269,30.907,103.163,-7.269,5.5120000000000005,19.4,0.0,106.5,324444.56862045673,3420741.1371227237,38.45,221.0,5.0,0.0,0.0,beichuan,0.0,0.0,0.0,0.0,0.0,0.0,1144.7889201525713,474.7991382563587,36.599000000000004,0.0,0.0,0.0,0.0
