,index,depth,utm_lat,utm_lon,strike,dip,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,sig_nn,tau_dd,tau_ss,tau_cs
2097,2097,36.0,3548624.058483699,431873.6743074201,225.7005,47.0,s3,36.144128180264566,39.42667005003795,48.60418858964128,-0.2872429765461624,13.332735358848131,-7.555476094964436,57.67580466349273,-6.2597294453827885,1.7141483506497166,-28.11529656830011
2098,2098,40.0,3551322.770051132,429267.8366763571,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,2099,44.0,3554022.183310768,426663.33869958523,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,2100,48.0,3556722.299095483,424060.1815637389,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,2101,52.0,3559423.1182358083,421458.3664571449,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,2102,56.0,3562124.6415599445,418857.8945698175,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,2103,60.0,3564826.8698937586,416258.7670934674,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,2104,32.0,3543109.279633868,431607.20775873977,225.7005,47.0,s3,35.46531647312791,39.31847280712571,46.65037994013277,-0.2153540210672468,12.397779199379633,-7.136794813906398,55.571548569453796,-5.447392421114186,1.2473312613978442,-27.754555544168923
2105,2105,36.0,3545807.987467916,428999.98733989306,225.7005,47.0,s3,36.413613256470235,39.723842939377924,49.1871982594364,-0.19497732699935127,13.636181491747626,-7.580044164793258,58.27832034464193,-6.471052656631233,1.8387883461634056,-28.239759115321736
2106,2106,40.0,3548507.3965276675,426394.1046180951,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,2107,44.0,3551207.507648908,423789.5607796882,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,2108,48.0,3553908.321665088,421186.3570127078,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,2109,52.0,3556609.839407333,418584.49450687773,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,2110,56.0,3559312.061704433,415983.97445361904,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,2111,60.0,3562014.989382836,413384.79804603977,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,2112,32.0,3540293.2429447887,428732.0498680715,225.7005,47.0,s3,35.79009143793682,39.64039664044054,47.19228133892621,-0.10214891549479437,12.757982862682404,-7.091606335571805,56.15469389551105,-5.628159990345647,1.4436905450007211,-27.882443951077672
2113,2113,36.0,3542992.6476323768,426124.7842199037,225.7005,47.0,s3,36.66910582998902,40.03191779469993,49.82765053389709,-0.09891077796952108,13.960678008120638,-7.556489437979153,58.88516610361104,-6.712164449353992,1.9874561264840342,-28.330875847896788
2114,2114,40.0,3545692.7539160307,423518.8554964855,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,2115,44.0,3548393.562632119,420914.26488555525,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,2116,48.0,3551095.0746146836,418311.01357654866,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2117,2117,52.0,3553797.2906954386,415709.10276059475,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,2118,56.0,3556500.2117037564,413108.5336305117,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,2119,60.0,3559203.838466673,410509.3073808145,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,2120,32.0,3537477.9358364437,425855.42877126427,225.7005,47.0,s3,36.09127978605691,39.95779931709897,47.84828672920958,0.0005366934478520313,13.156387393624739,-6.9848459485677346,56.77179922843,-5.866275922690841,1.6812418197154346,-27.960640085699026
2121,2121,36.0,3540178.037095168,423248.1169689092,225.7005,47.0,s3,36.90371369701087,40.338607524130445,50.556386463235974,-0.007879891561509755,14.299219126991476,-7.487088245367517,59.50699150278475,-6.9986299571171635,2.1577780894296046,-28.380478115784033
2122,2122,40.0,3542878.8403219758,420642.1413189935,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,2123,44.0,3545580.346353824,418037.50301066047,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,2124,48.0,3548282.5560253426,415434.20323474315,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,2125,52.0,3550985.470168828,412832.24318377284,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2126,2126,56.0,3553689.089614247,410231.6240519693,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,2127,60.0,3556393.41518922,407632.3470352499,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,2128,32.0,3534663.358576016,422977.24418368225,225.7005,47.0,s3,36.360254916655954,40.26015186927576,48.656306979589196,0.08456071312162682,13.57133042999071,-6.833833291462764,57.4369891911847,-6.181187706482811,1.9420030207883299,-27.983115092934675
2129,2129,36.0,3537364.156150052,420369.8853255009,225.7005,47.0,s3,37.11310382337936,40.634765257740035,51.39721058435349,0.07045566686697045,14.635472337897863,-7.381963741227233,60.15117627784332,-7.3416039115467555,2.3388571967710337,-28.385551583892624
2130,2130,40.0,3540065.6560658664,417763.8618474568,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2131,2131,44.0,3542767.859161004,415159.1749400884,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,2132,48.0,3545470.7662706864,412555.8257956346,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,2133,52.0,3548174.3782277964,409953.81560802314,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,2134,56.0,3550878.695862885,407353.1455728797,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,2135,60.0,3553583.7200041674,404753.8168875245,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,2136,32.0,3531849.509301359,420097.54812234966,225.7005,47.0,s3,36.5969275302238,40.54508565251205,49.63627055666363,0.15003995673487755,13.974217006250846,-6.660087713744604,58.15423975275064,-6.583201677216339,2.2025979925388173,-27.950643374141354
2137,2137,36.0,3534551.002922561,417490.1412927108,225.7005,47.0,s3,37.29586748169982,40.91857045884049,52.361004133633045,0.13552180833982347,14.948757960909052,-7.25439696712592,60.81729655862463,-7.7466908455340935,2.5144344504388854,-28.345833769794147
2138,2138,40.0,3537253.199260907,414884.0690709002,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,2139,44.0,3539956.0991545306,412279.3326488621,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,2140,48.0,3542659.703439236,409675.9332202306,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2141,52.0,3545364.0129484995,407073.8719803406,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,2142,56.0,3548069.028513462,404473.1501262166,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,2143,60.0,3550774.75096292,401873.7688565812,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,2144,32.0,3529036.3860946675,417216.39265799674,225.7005,47.0,s3,36.79950839945474,40.81177424761997,50.78082550077484,0.1972493896786031,14.338069569560574,-6.483291322700192,58.91454777411587,-7.0691026788979805,2.4401270971664144,-27.870330912602586
2145,2145,36.0,3531738.575482579,414608.9369273302,225.7005,47.0,s3,37.45398333267697,41.185349787036735,53.44333940703199,0.18681821608455423,15.220203749079566,-7.11827921071658,61.499565612821264,-8.211919503870002,2.6711222939708703,-28.26431718650273
2146,2146,40.0,3534441.467964652,412002.81503217947,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,2147,44.0,3537145.0643796083,409398.0281658874,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,2148,48.0,3539849.3655638425,406794.5775234936,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2149,2149,52.0,3542554.372351422,404192.464301729,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,2150,56.0,3545260.0855740737,401591.6896990257,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,2151,60.0,3547966.5060611875,398992.2549155048,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,2152,32.0,3526224.0391587517,414333.6781711432,225.7005,47.0,s3,36.974602862185556,41.060308398486775,52.072239372141226,0.23100414403566985,14.639949442911174,-6.3177981019485205,59.70310551921065,-7.630415931070278,2.6388522642820815,-27.74802973918681
2153,2153,36.0,3528926.924060004,411726.1726459361,225.7005,47.0,s3,37.59372539387584,41.43359261494853,54.629999699673284,0.22706058843826893,15.432206907892422,-6.985249615134791,62.1871876486034,-8.730136003819894,2.7975820762927732,-28.144884371892655
2154,2154,40.0,3531630.512434115,409120.00018395367,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,2155,44.0,3534334.8051204025,406515.1619799393,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,2156,48.0,3537039.80295585,403911.65923033,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,2157,52.0,3539745.5067751133,401309.493133264,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,2158,56.0,3542451.917410507,398708.6648885707,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,2159,60.0,3545159.035692012,396109.1756977808,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,2160,32.0,3523412.41671852,411449.4559838206,225.7005,47.0,s3,37.13140349706629,41.29213172779584,53.48261595763911,0.25801465547119484,14.864384418031607,-6.173712961152093,60.502578374332366,-8.25371872482462,2.78912109220062,-27.589310270729662
2161,2161,36.0,3526115.996866925,408841.8997436968,225.7005,47.0,s3,37.73066231059817,41.66396012645219,55.89804407995479,0.2603691748002061,15.57527164759278,-6.864032956465334,62.871145491862514,-9.287968598083188,2.8903991278968473,-27.995366605558324
2162,2162,40.0,3528820.2808685564,406235.675794504,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2163,44.0,3531525.269563322,403630.7853323831,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,2164,48.0,3534230.963788796,401027.2295551772,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,2165,52.0,3536937.364380222,398425.0096624215,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,2166,56.0,3539644.4721705075,395824.1268553533,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,2167,60.0,3542352.2879902264,393224.5823369021,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,2168,32.0,3520601.466942664,408563.77742093604,225.7005,47.0,s3,37.28351222857408,41.506538582422145,54.97850982744177,0.2812830411468412,15.002466233930077,-6.057228760688299,61.297375240094986,-8.920572240583684,2.888812369468324,-27.401760171612608
2169,2169,36.0,3523305.742059185,405956.16951871203,225.7005,47.0,s3,37.86743008696719,41.873457811656245,57.222547529601506,0.28893951204896107,15.64359025059666,-6.761748694333774,63.53957598006614,-9.87427613557928,2.9453666473308866,-27.819546740536804
2170,2170,40.0,3526010.721410952,403349.8931350997,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,2171,44.0,3528716.40583846,400744.9494676401,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2172,2172,48.0,3531422.796179876,398141.33971557714,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,2173,52.0,3534129.8932710364,395539.0650798517,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,2174,56.0,3536837.697945437,392938.12676309905,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,2175,60.0,3539546.211034242,390338.52596965706,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,2176,32.0,3427452.168708632,314137.5169005779,225.7005,47.0,s3,46.317500550462775,47.68663504384365,82.18500362187366,1.8172709837436352,16.353735891546652,-10.722194339195376,81.45258462114957,-19.778450676330415,2.3422115671435884,-28.954897786274167
2177,2177,36.0,3430133.3658259823,311531.13536029484,225.7005,47.0,s3,46.153067923733644,47.59587380631489,83.7315218357963,2.113450519353237,16.049145858689954,-10.657764288930112,81.68755374832674,-20.74264904205336,2.1920004916518097,-28.15438383075913
2178,2178,40.0,3432815.2554524937,308926.1108245898,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,2179,44.0,3435497.838409428,306322.4444448507,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,2180,48.0,3438181.1155157173,303720.1373741398,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,2181,52.0,3440865.0875879643,301119.1907672015,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,2182,56.0,3443549.755440438,298519.60578045284,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,2183,60.0,3446235.119885073,295921.38357199164,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,2184,32.0,3424617.5078211133,311300.6231297194,225.7005,47.0,s3,46.41359417169339,47.87410630523262,82.9463781251795,1.795428657255922,15.765947092862778,-10.848256696232875,81.57531569788,-20.053700977026104,1.9622492924883996,-28.795714359514946
2185,2185,36.0,3427299.4087392604,308694.218656642,225.7005,47.0,s3,46.28465364593712,47.79777080990742,84.31474326758938,2.1176541975315226,15.506732177644519,-10.79875502675048,81.76897830798828,-20.932662483222863,1.8343109039218413,-28.048508668656158
2186,2186,40.0,3429982.002495185,306089.17041583266,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,2187,44.0,3432665.289910725,303485.4795600722,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,2188,48.0,3435349.271805387,300883.14724382485,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,2189,52.0,3438033.948996349,298282.17462322826,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,2190,56.0,3440719.3222984583,295682.562856102,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,2191,60.0,3443405.3925242205,293084.3131019383,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,2192,32.0,3421783.605157276,308462.1832571343,225.7005,47.0,s3,46.57431657492628,48.02849229782855,83.53978016976079,1.8026564079796095,15.109387511920191,-11.00691714606987,81.5875323111093,-20.250671111180548,1.5683939770179571,-28.641203818235535
2193,2193,36.0,3424466.2095905105,305855.7549784468,225.7005,47.0,s3,46.476846193793385,47.978043377822544,84.74527222724942,2.149636531174778,14.922795846367821,-10.952992331367817,81.75494454850087,-21.04978497135236,1.479608722901106,-27.951244303832567
2194,2194,40.0,3427149.507191813,303250.6821597161,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,2195,44.0,3429833.498783593,300646.96595512365,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,2196,48.0,3432518.1851859367,298044.6075205261,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,2197,52.0,3435203.567216598,295443.60801346373,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,2198,56.0,3437889.645690998,292843.9685931497,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,2199,60.0,3440576.42142222,290245.6904204801,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,2200,32.0,3418950.459635375,305622.19859413337,225.7005,47.0,s3,46.81121892588654,48.15929177369641,83.92692385694356,1.8457169951239267,14.413251745623253,-11.195241519944133,81.49167207215169,-20.34967558061509,1.1769226157739792,-28.511322440261285
2201,2201,36.0,3421633.767298641,303015.7456354297,225.7005,47.0,s3,46.73472572508277,48.1411316908117,85.00460808496041,2.2141874381723157,14.323343165501987,-11.116310773717434,81.65197295417671,-21.08586578280396,1.1427201212559532,-27.874376601772422
2202,2202,40.0,3424317.7684619343,300410.64736437553,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,2203,44.0,3427002.4639482438,297806.9049365455,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,2204,48.0,3429687.8545782305,295204.5195091986,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,2205,52.0,3432373.941170223,292603.49224126805,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,2206,56.0,3435060.724540221,290003.8242933707,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,2207,60.0,3437748.2055018856,287405.51682779664,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,2208,32.0,3416118.1196230506,302780.7213104915,225.7005,47.0,s3,47.12919814645942,48.27659196916552,84.09242630041334,1.9302946157142677,13.715808042708575,-11.4044322691024,81.301962637673,-20.343532602810715,0.8087054912734115,-28.421577308206505
2209,2209,36.0,3418802.130219356,300174.2427959211,225.7005,47.0,s3,47.057296122578265,48.29288990455783,85.08758466657193,2.3131145506049124,13.737996543167613,-11.281885989089725,81.47380394208963,-21.039078603817913,0.8388179361349015,-27.82848876758545
2210,2210,40.0,3421486.834649316,297569.11819670844,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,2211,44.0,3424172.2337364936,294965.3486698206,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,2212,48.0,3426858.3283021287,292362.9353739164,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,2213,52.0,3429545.11916513,289761.87946932984,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,2214,56.0,3432232.6071420675,287162.1821180715,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,2215,60.0,3434920.7930471827,284563.84448383545,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,2216,32.0,3413286.5349772493,299937.65143789264,225.7005,47.0,s3,47.522371529893796,48.39225816882015,84.02758112464528,2.056604966002982,13.055727205895616,-11.619839352512288,81.0324379436066,-20.22755951526069,0.4831041028016104,-28.386134974681976
2217,2217,36.0,3415971.248235796,297331.1465026447,225.7005,47.0,s3,47.44101479221108,48.441026295816364,84.994823887719,2.445955049840292,13.19707439902002,-11.439659336758986,81.23610354676667,-20.909370267546063,0.5833871449850415,-27.824154973853666
2218,2218,40.0,3418656.655663307,294725.99471046124,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,2219,44.0,3421342.7580839205,292122.1972197137,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,2220,48.0,3424029.556319458,289519.75519045873,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,2221,52.0,3426717.0511894,286918.6697844211,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,2222,56.0,3429405.243510897,284318.94216502,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,2223,60.0,3432094.1340987636,281720.57349733944,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2224,32.0,3410455.654347545,297093.0402898218,225.7005,47.0,s3,47.98750403088484,48.516743713393105,83.73589779617083,2.222816200229239,12.471420572123003,-11.822680926502356,80.70108187776596,-20.001643383192707,0.22284201035728762,-28.41776441994798
2225,2225,36.0,3413141.0699848775,294486.5080418183,225.7005,47.0,s3,47.883080817747576,48.591881389546714,84.73820574503287,2.610022767381789,12.72930769386749,-11.577248078168228,80.95801652026194,-20.701169931231476,0.39305577332466846,-27.869908816941415
2226,2226,40.0,3415827.1801281488,291881.328164577,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,44.0,3418513.985602078,289277.5018178639,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,48.0,3421201.4872290595,286675.03016313014,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,52.0,3423889.685829156,284073.914363507,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2230,56.0,3426578.582220095,281474.1555838033,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,2231,60.0,3429268.177217266,278875.754990512,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,2232,32.0,3407625.5260522636,294246.9400715291,225.7005,47.0,s3,48.511747762576356,48.65999078706456,83.24626194927797,2.4226186933360636,11.996350004733523,-11.993246994306086,80.33331665087138,-19.678277547585168,0.045421789222554215,-28.52166002127161
2233,2233,36.0,3410311.6437729867,291640.3796173014,225.7005,47.0,s3,48.36680869104525,48.75265171643772,84.34311248589918,2.7994860645967674,12.358259045657622,-11.681675920129466,80.65923718182583,-20.426950901212344,0.2768794299518613,-27.96671499719944
2234,2234,40.0,3412998.4563382883,289035.1707615254,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,2235,44.0,3415685.96457346,286431.31466536946,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,2236,48.0,3418374.1693014763,283828.812491679,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,2237,52.0,3421063.071342978,281227.66540498484,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,2238,56.0,3423752.671516268,278627.8745714951,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,2239,60.0,3426442.9706373187,276029.4411591011,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,2240,32.0,3404796.149883265,291399.25110303593,225.7005,47.0,s3,49.073924784063436,48.829674813361244,82.59393499097011,2.6481110798336154,11.658753808418577,-12.108749016773,79.94974952506914,-19.274539376083922,-0.034925361168334945,-28.695278696700704
2241,2241,36.0,3407482.9694185317,288792.66157295514,225.7005,47.0,s3,48.873349910064114,48.929585245138256,83.8422700995659,3.0058334603828243,12.102964391050692,-11.738571377763044,80.35933445631788,-20.10199155387272,0.24197273731527286,-28.1121528292648
2242,2242,40.0,3410170.4841386904,286187.42286902555,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,2243,44.0,3412858.69486962,283583.5361538086,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,2244,48.0,3415547.602434866,280981.00259155204,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,2245,52.0,3418237.207655651,278379.8233481815,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,2246,56.0,3420927.511350858,275779.99959130696,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,2247,60.0,3423618.514337035,273181.5324902203,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,2248,32.0,3401967.524303601,288550.02516545553,225.7005,47.0,s3,49.646152218271055,49.02891809463692,81.83096422562166,2.887323312620284,11.478455882898542,-12.145060412957548,79.57115638934624,-18.816167760353053,-0.008151910607610974,-28.92652430738918
2249,2249,36.0,3404655.045372265,285943.4056755853,225.7005,47.0,s3,49.37523800400724,49.127658342516476,83.27989545157737,3.2182858118605204,11.972454883302465,-11.734795969904399,80.07574756343314,-19.748166691434324,0.28733458759354863,-28.29519160712595
2250,2250,40.0,3407343.2619678117,283338.1362395622,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,2251,44.0,3410032.174916695,280734.2180213497,225.7005,47.0,s3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
