index,pt_index,lon_c1,lat_c1,lon_c2,lat_c2,bottom,top,dip,azimuth,dip_m,strike_m,e_trace,n_trace,depth,easting,northing,lon,lat,utm_lon,utm_lat,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs,strike
11,595,126.4484,65.2085,124.4189,62.9992,-6.0,-3.0,35.0,47.4286,1.3762,-0.0,125.43365,64.10385,4.5,121.08595611176428,68.83667094735452,104.28001843259398,31.622602252416648,431715.9991289991,3498830.2007272006,s4,21.37808318209173,31.946422519981514,27.080682784022983,2.14493498561526,4.89841387168387,-3.591229429876857,1271.2478801385078,566.8559116477736,2.6489999999999996,31.986275796698013,1.0473879271280566,-2.1593110947400422,-16.791839255452572,227.4286
12,596,126.4484,65.2085,124.4189,62.9992,-9.0,-6.0,35.0,47.4286,1.6133,-0.0,125.43365,64.10385,7.5,118.18749351960716,71.99188491225753,104.24920609492595,31.650990386036728,428815.2708069325,3501996.4212889527,s4,26.2180072853616,34.133253656503484,34.206714649658196,1.6903865331355985,7.0170638750891845,-5.059027364485657,1267.8283015510754,570.5884707963472,5.649,40.39842882714813,0.36993709309810185,-0.9144116247894624,-23.252648622158326,227.4286
13,597,126.4484,65.2085,124.4189,62.9992,-12.0,-9.0,35.0,47.4286,1.8292,-0.0,125.43365,64.10385,10.5,115.28903092745004,75.14709887716054,104.21839375725796,31.67937851965681,425916.3269825552,3505163.5003338167,s4,29.09119547665577,34.71804950877656,40.288066886887705,1.861205703949096,8.67838581077925,-4.5679635907104,1264.4108266525818,574.3220419840168,8.649000000000001,45.67632101580393,-1.5397846196556202,1.0055449678082078,-25.566755536116947,227.4286
14,598,126.4484,65.2085,124.4189,62.9992,-15.0,-12.0,35.0,47.4286,2.0201,-0.0,125.43365,64.10385,13.5,112.39056833529287,78.30231284206356,104.18758141958996,31.70776665327689,423019.1694858923,3508331.439063235,s4,31.19987612103657,35.94424676365328,43.613699464809464,1.7245647954865857,9.588848859824825,-3.261423544512672,1260.9954576003881,578.0566266271248,11.649,48.16356068658145,-2.390888080873708,2.537633354668796,-25.41160104600296,227.4286
15,599,124.4189,62.9992,122.3894,60.7899,-3.0,-0.0,35.0,47.4286,1.0648,-0.0,123.40415,61.89455,1.5,121.95491870392141,63.47215698245151,104.28925600870859,31.574336575053266,432557.3502281149,3493474.729593732,s4,0.0,0.0,0.0,0.0,0.0,0.0,1272.2397228357927,560.54251294914,-0.35100000000000003,0.0,0.0,0.0,0.0,227.4286
16,600,124.4189,62.9992,122.3894,60.7899,-6.0,-3.0,35.0,47.4286,1.1168,-0.0,123.40415,61.89455,4.5,119.05645611176428,66.62737094735452,104.25844367104055,31.602724708673342,429654.82131180435,3496640.6600851133,s4,21.62920037048316,31.52810076756221,28.29469611743818,1.894994775064762,5.511363608982373,-3.66032485428154,1268.818021583692,564.2747301427571,2.6489999999999996,33.28346894561253,0.7006310571251486,-1.624401615203526,-18.201023853976807,227.4286
17,601,124.4189,62.9992,122.3894,60.7899,-9.0,-6.0,35.0,47.4286,1.3177,-0.0,123.40415,61.89455,7.5,116.15799351960716,69.78258491225753,104.2276313333726,31.63111284229343,426754.0743123361,3499807.448165183,s4,26.60736345444129,34.40225241516474,34.88867463602322,1.5180762421637826,7.9511391169316195,-4.69514348353492,1265.39842097805,568.0079583210612,5.649,41.36112049632917,0.40693046805439614,-0.1065160718852689,-24.396032214827706,227.4286
18,602,124.4189,62.9992,122.3894,60.7899,-12.0,-9.0,35.0,47.4286,1.5302,-0.0,123.40415,61.89455,10.5,113.25953092745002,72.93779887716056,104.19681899570458,31.65950097591351,423855.1110586153,3502975.09504008,s4,29.596810681473233,35.16645483934916,41.10119630450954,1.80714035467222,9.431057718386873,-4.700537911350605,1261.9809231749068,571.7421989059326,8.649000000000001,46.966022325523404,-1.465990681300413,1.405102023618586,-26.14898778372615,227.4286
19,603,124.4189,62.9992,122.3894,60.7899,-15.0,-12.0,35.0,47.4286,1.7590000000000001,-0.0,123.40415,61.89455,13.5,110.36106833529287,76.09301284206356,104.16600665803658,31.6878891095336,420957.9333821885,3506143.6019118256,s4,31.663816344003678,36.214160415595366,44.926757036627905,1.7906250417828136,10.243983254995305,-3.5274213754509187,1258.5655303334156,575.4774533143959,11.649,49.74154520251742,-2.65162722669957,2.837674749912842,-25.961175721682267,227.4286
20,604,122.3894,60.7899,120.3599,58.5806,-3.0,-0.0,35.0,47.4286,1.4669999999999999,-0.0,121.37465,59.68525,1.5,119.92541870392144,61.262856982451495,104.26768124715521,31.554459031309968,430495.3251246079,3491285.0228707087,s4,0.0,0.0,0.0,0.0,0.0,0.0,1269.808865441441,557.9611356564637,-0.35100000000000003,0.0,0.0,0.0,0.0,227.4286
21,605,122.3894,60.7899,120.3599,58.5806,-6.0,-3.0,35.0,47.4286,1.025,-0.0,121.37465,59.68525,4.5,117.02695611176428,64.41807094735452,104.23686890948721,31.582847164930037,427592.77773136203,3494451.5203884845,s4,22.060100102846473,31.877683148460303,30.355885203558326,1.7082502735655796,6.532797424520121,-3.6291065343423896,1266.3871424074546,561.6940212998975,2.6489999999999996,35.48274869630579,0.22982661434286555,-0.95861286202699,-20.303870899953406,227.4286
22,606,122.3894,60.7899,120.3599,58.5806,-9.0,-6.0,35.0,47.4286,1.0456,-0.0,121.37465,59.68525,7.5,114.12849351960716,67.57328491225753,104.2060565718192,31.61123529855012,424692.0115014988,3497618.875807263,s4,26.953307284068288,34.60229311615708,36.268214840126284,1.2253906918159725,8.255776421576728,-4.741889398107789,1262.967519131697,565.4279182961964,5.649,42.696540405677226,0.10340512422045478,0.10725982460383053,-25.468936694634326,227.4286
23,607,122.3894,60.7899,120.3599,58.5806,-12.0,-9.0,35.0,47.4286,1.2034,-0.0,121.37465,59.68525,10.5,111.23003092745004,70.72849887716055,104.17524423415121,31.639623432170204,421793.0282654489,3500787.090333764,s4,30.157007034528288,35.5162458566046,42.1721427900409,1.6864700264181838,10.062949753818938,-4.876894599348674,1259.549997772006,569.1628280679251,8.649000000000001,48.39469559323985,-1.5124594073193889,1.7545474130103758,-26.720360992597012,227.4286
